NOW,TEAM_ID,millis,count,altp,temp,umi,p,gx,gy,gz,ax,ay,az,vz,maxAltitude,state,hora,data,alt,lat,lon,sat,parachute,rssi
2026-08-31 00:25:45,#11,0,1,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:46,#11,3,2,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:46,#11,6,3,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:47,#11,12,4,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:47,#11,17,5,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:48,#11,23,6,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:48,#11,27,7,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:49,#11,31,8,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:49,#11,38,9,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:50,#11,46,10,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:50,#11,53,11,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:51,#11,56,12,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:51,#11,58,13,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:52,#11,62,14,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:52,#11,66,15,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0000,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:53,#11,71,16,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0023,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:53,#11,76,17,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0131,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
2026-08-31 00:25:54,#11,81,18,475.58,25.00,60.00,960.00,0.0000,0.0000,0.0000,-0.0000,-0.8541,-9.7627,0.0349,475.58,0,0,0,475.58,-21.943050,-48.954090,10,0,-50
